"state","county","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Kansas","Greenwood",NA,NA,NA,NA,NA,NA
"Kansas","Harper",NA,NA,NA,NA,NA,NA
"Kansas","Harvey",5.813,NA,NA,5.555,16.662,4.686
"Kansas","Jackson",NA,NA,NA,18.903,NA,NA
"Kansas","Jefferson",27.692,NA,NA,NA,NA,8.694
"Kansas","Johnson",4.865,4.838,NA,5.951,4.466,-2.94
"Kansas","Kingman",NA,NA,NA,NA,NA,236.236
"Kansas","Labette",16.504,NA,NA,10.88,NA,0
"Kansas","Leavenworth",6.084,NA,-2.214,18.166,11.114,2.215
"Kansas","Linn",NA,NA,NA,NA,NA,NA
"Kansas","Lyon",-1.2,NA,NA,12.432,1.615,1.472
"Kansas","Marion",NA,NA,NA,16.071,NA,NA
"Kansas","Marshall",NA,NA,NA,7.082,NA,NA
"Kansas","McPherson",12.306,NA,NA,11.218,-2.941,5.053
"Kansas","Miami",-3.184,NA,NA,19.506,NA,8.926
"Kansas","Mitchell",NA,NA,NA,NA,NA,NA
"Kansas","Montgomery",17.927,NA,NA,24.721,NA,10.867
"Kansas","Morris",NA,NA,NA,NA,NA,NA
"Kansas","Nemaha",NA,NA,NA,NA,NA,NA
"Kansas","Neosho",19.997,NA,NA,18.882,NA,-3.706
"Kansas","Osage",3.772,NA,NA,8.214,NA,10.16
"Kansas","Ottawa",NA,NA,NA,NA,NA,NA
"Kansas","Pawnee",10.617,NA,NA,NA,NA,NA
"Kansas","Pottawatomie",7.485,NA,NA,9.854,NA,6.21
"Kansas","Pratt",11.543,NA,NA,7.392,NA,NA
"Kansas","Reno",11.025,NA,-2.728,12.312,12.242,-2.296
"Kansas","Rice",4.223,NA,NA,21.101,NA,NA
"Kansas","Riley",21.118,NA,-3.219,12.606,NA,5.932
"Kansas","Russell",-1.835,NA,NA,NA,NA,NA
"Kansas","Saline",2.58,NA,-2.275,18.63,11.953,3.878
"Kansas","Scott",NA,NA,NA,NA,NA,NA
"Kansas","Sedgwick",8.696,87.215,-2.559,13.343,13.828,2.99
"Kansas","Seward",4.881,NA,NA,10.291,4.761,-0.825
"Kansas","Shawnee",11.925,35.779,14.614,16.035,3.601,-3.481
"Kansas","Sherman",NA,NA,NA,NA,NA,143.127
"Kansas","Stevens",NA,NA,NA,NA,NA,NA
"Kansas","Sumner",22.802,NA,NA,12.686,NA,7.623
"Kansas","Thomas",NA,NA,NA,-1.321,NA,NA
"Kansas","Trego",7.813,NA,NA,NA,NA,NA
"Kansas","Wabaunsee",NA,NA,NA,NA,NA,NA
"Kansas","Washington",NA,NA,NA,NA,NA,NA
"Kansas","Wilson",6.018,NA,NA,NA,NA,NA
"Kansas","Wyandotte",10.209,109.201,-4.74,17.401,12.729,4.012
"Kentucky","Adair",27.778,NA,NA,23.179,NA,NA
"Kentucky","Allen",10.524,NA,NA,30.693,NA,5.663
"Kentucky","Anderson",15.464,NA,NA,16.096,NA,11.762
"Kentucky","Ballard",NA,NA,NA,NA,NA,NA
"Kentucky","Barren",14.666,NA,NA,21.019,NA,2.682
"Kentucky","Bath",NA,NA,NA,NA,NA,NA
"Kentucky","Bell",5.807,NA,NA,26.525,NA,4.76
"Kentucky","Boone",10.336,NA,-2.03,18.818,14.195,3.31
"Kentucky","Bourbon",17.143,NA,NA,18.834,NA,4.918
"Kentucky","Boyd",11.538,NA,NA,22.793,NA,2.761
"Kentucky","Boyle",-0.568,NA,NA,14.118,NA,2.441
"Kentucky","Bracken",NA,NA,NA,NA,NA,NA
"Kentucky","Breathitt",NA,NA,NA,38.636,NA,NA
"Kentucky","Breckinridge",14.813,NA,NA,17.924,NA,10.423
"Kentucky","Bullitt",7.85,NA,-2.469,21.019,20.307,5.814
"Kentucky","Butler",10.42,NA,NA,NA,NA,NA
"Kentucky","Caldwell",16.955,NA,NA,14.152,NA,-10.643
"Kentucky","Calloway",10.225,NA,NA,16.639,NA,2.586
"Kentucky","Campbell",15.983,NA,-2.331,16.043,NA,3.674
"Kentucky","Carroll",6.447,NA,NA,17.794,NA,NA
"Kentucky","Carter",11.968,NA,NA,22.64,0.003,11.542
"Kentucky","Casey",12.699,NA,NA,40,NA,NA
"Kentucky","Christian",9.213,NA,-3.839,25.643,25.76,5.266
"Kentucky","Clark",1.194,NA,NA,17.62,NA,2.75
"Kentucky","Clay",4.351,NA,NA,32.916,NA,NA
"Kentucky","Clinton",NA,NA,NA,NA,NA,NA
"Kentucky","Crittenden",NA,NA,NA,NA,NA,NA
"Kentucky","Daviess",7.805,NA,-2.541,21.201,NA,3.776
"Kentucky","Edmonson",NA,NA,NA,NA,NA,NA
"Kentucky","Estill",11.671,NA,NA,22.859,NA,NA
"Kentucky","Fayette",16.579,11.89,NA,18.796,1.803,-1.79
"Kentucky","Fleming",NA,NA,NA,4.257,NA,1.016
"Kentucky","Floyd",11.112,NA,NA,21.989,NA,3.771
"Kentucky","Franklin",17.574,NA,NA,15.407,NA,-4.268
"Kentucky","Fulton",NA,NA,NA,15.111,NA,NA
"Kentucky","Gallatin",42.593,NA,NA,NA,NA,NA
"Kentucky","Garrard",-28.263,NA,NA,19.4,NA,-4.169
"Kentucky","Grant",26.237,NA,NA,24.373,NA,-1.049
"Kentucky","Graves",9.19,NA,NA,12.949,NA,4.856
"Kentucky","Grayson",25.837,NA,NA,25.629,NA,1.499
"Kentucky","Green",NA,NA,NA,NA,NA,NA
"Kentucky","Greenup",12.028,NA,NA,19.755,NA,-3.305
"Kentucky","Hancock",NA,NA,NA,NA,NA,NA
"Kentucky","Hardin",12.673,NA,-2.884,18.991,15.244,6.753
"Kentucky","Harlan",7.315,NA,NA,10.793,NA,-6.521
"Kentucky","Harrison",-48.135,NA,NA,104.838,NA,7.384
"Kentucky","Hart",17.578,NA,NA,23.81,16.566,NA
"Kentucky","Henderson",36.633,NA,NA,17.524,NA,1.299
"Kentucky","Henry",22.224,NA,NA,20.311,-16.234,3.572
"Kentucky","Hopkins",6.867,NA,NA,16.77,-5.059,-1.406
"Kentucky","Jackson",NA,NA,NA,NA,NA,NA
"Kentucky","Jefferson",17.222,77.026,-2.536,12.909,11.407,2.301
"Kentucky","Jessamine",36.329,NA,NA,10.018,NA,-1.205
"Kentucky","Johnson",NA,NA,NA,28.046,NA,NA
"Kentucky","Kenton",11.91,42.625,-2.374,13.279,0.004,2.036
"Kentucky","Knott",NA,NA,NA,NA,NA,NA
"Kentucky","Knox",36.361,NA,NA,27.704,NA,0
"Kentucky","Larue",4.502,NA,NA,NA,NA,NA
"Kentucky","Laurel",12.748,38.957,NA,18.806,22.781,1.144
"Kentucky","Lawrence",NA,NA,NA,27.959,NA,NA
"Kentucky","Letcher",-4.515,NA,NA,-3.457,NA,NA
"Kentucky","Lewis",NA,NA,NA,NA,NA,NA
"Kentucky","Lincoln",26.994,NA,NA,9.294,NA,5.162
"Kentucky","Livingston",16.687,NA,NA,NA,NA,NA
"Kentucky","Logan",9.373,NA,NA,17.795,NA,10.13
"Kentucky","Lyon",NA,NA,NA,20.059,NA,NA
"Kentucky","Madison",5.586,NA,-2.269,14.293,13.414,0.337
"Kentucky","Marion",2.545,NA,NA,15.139,NA,NA
"Kentucky","Marshall",20.35,NA,NA,28.263,5.639,14.145
"Kentucky","Mason",NA,NA,NA,25.111,NA,7.406
"Kentucky","McCracken",12.399,NA,-2.646,20.2,5.93,8.635
"Kentucky","McCreary",5.482,NA,NA,NA,NA,NA
"Kentucky","McLean",NA,NA,NA,NA,NA,NA
"Kentucky","Meade",14.405,NA,NA,18.131,NA,3.455
"Kentucky","Menifee",NA,NA,NA,NA,NA,NA
"Kentucky","Mercer",12.017,NA,NA,24.691,NA,6.153
"Kentucky","Metcalfe",NA,NA,NA,NA,NA,NA
"Kentucky","Monroe",NA,NA,NA,11.521,NA,NA
"Kentucky","Montgomery",12.363,NA,NA,24.405,16.664,5.879
"Kentucky","Morgan",NA,NA,NA,NA,NA,NA
"Kentucky","Muhlenberg",15.143,NA,NA,21.629,NA,5.017
"Kentucky","Nelson",9.621,NA,NA,20.048,NA,3.496
"Kentucky","Nicholas",NA,NA,NA,NA,NA,NA
"Kentucky","Ohio",32.828,NA,NA,23.687,NA,-7.681
"Kentucky","Oldham",43.295,NA,NA,8.437,NA,7.49
"Kentucky","Owen",NA,NA,NA,NA,NA,NA
"Kentucky","Pendleton",NA,NA,NA,15.388,NA,NA
"Kentucky","Perry",0.006,NA,NA,20.981,NA,NA
"Kentucky","Pike",5.662,NA,NA,37.881,NA,2.479
"Kentucky","Powell",2.913,NA,NA,16.832,NA,NA
"Kentucky","Pulaski",10.759,NA,-0.769,24.448,NA,-0.485
"Kentucky","Rockcastle",-0.045,NA,NA,12.964,NA,-6.141
"Kentucky","Rowan",23.899,NA,NA,22.079,NA,1.37
"Kentucky","Russell",22.587,NA,NA,24.582,NA,NA
"Kentucky","Scott",1.986,NA,NA,13.861,12.157,-5.68
"Kentucky","Shelby",19.437,NA,NA,14.763,23.954,4.999
"Kentucky","Simpson",24.548,NA,NA,23.581,7.96,7.278
"Kentucky","Spencer",18.818,NA,NA,25.399,NA,4.083
"Kentucky","Taylor",11.263,NA,NA,13.584,NA,-3.758
"Kentucky","Todd",18.178,NA,NA,NA,NA,NA
"Kentucky","Trigg",10.207,NA,NA,17.923,NA,NA
"Kentucky","Trimble",NA,NA,NA,NA,NA,NA
"Kentucky","Union",1.998,NA,NA,15.475,NA,NA
"Kentucky","Warren",14.543,21.585,-3.349,21.229,NA,6.028
"Kentucky","Washington",NA,NA,NA,10.712,NA,NA
"Kentucky","Wayne",5.904,NA,NA,20.783,NA,NA
"Kentucky","Webster",5.407,NA,NA,NA,NA,NA
"Kentucky","Whitley",21.032,NA,NA,21.214,35.171,2.202
"Kentucky","Woodford",2.468,NA,NA,24.124,NA,4.411
"Louisiana","Acadia Parish",4.545,NA,NA,20.895,12.553,3.087
"Louisiana","Allen Parish",22.554,NA,NA,31.018,NA,10.296
"Louisiana","Ascension Parish",7.289,NA,-2.821,15.42,NA,6.579
"Louisiana","Assumption Parish",11.906,NA,NA,NA,NA,0.004
"Louisiana","Avoyelles Parish",16.129,NA,NA,33.466,NA,11.002
"Louisiana","Beauregard Parish",18.591,NA,NA,19.071,NA,5.769
"Louisiana","Bienville Parish",12.699,NA,NA,NA,NA,NA
"Louisiana","Bossier Parish",8.851,53.571,-2.995,18.979,15.833,5.719
"Louisiana","Caddo Parish",14.218,31.16,-3.832,19.25,7.792,3.318
"Louisiana","Calcasieu Parish",5.772,18.92,-2.771,15.199,9.861,5.926
"Louisiana","Caldwell Parish",NA,NA,NA,13.58,NA,NA
"Louisiana","Cameron Parish",8.477,NA,NA,NA,NA,NA
"Louisiana","Catahoula Parish",9.435,NA,NA,NA,NA,NA
"Louisiana","Claiborne Parish",-4.548,NA,NA,26.409,NA,NA
"Louisiana","Concordia Parish",26.449,NA,NA,24.021,NA,2.003
"Louisiana","De Soto Parish",10.663,NA,NA,24.824,15.728,5.714
"Louisiana","East Feliciana Parish",11.149,52.778,-2.253,10.636,13.778,3.178
"Louisiana","Evangeline Parish",15.493,NA,NA,NA,NA,NA
"Louisiana","Franklin Parish",11.644,NA,NA,14.575,NA,2.436
"Louisiana","Grant Parish",25.352,NA,NA,20.9,NA,6.522
"Louisiana","Iberia Parish",9.616,NA,NA,NA,NA,11.768
"Louisiana","Iberville Parish",14.034,NA,-2.877,20.816,NA,5.971
"Louisiana","Jackson Parish",7.561,NA,NA,15.541,18.078,0
"Louisiana","Jefferson Davis Parish",4.001,NA,NA,17.52,NA,NA
"Louisiana","Jefferson Parish",13.296,NA,NA,3.795,16.324,-1.02
"Louisiana","La Salle Parish",1.681,27.653,-1.605,6.889,16.945,2.14
"Louisiana","Lafayette Parish",6.351,NA,NA,9.185,NA,NA
"Louisiana","Lafourche Parish",7.952,28.887,-1.45,10.326,4.434,6.315
"Louisiana","Lincoln Parish",8.501,NA,-1.058,9.527,-23.457,0.775
"Louisiana","Livingston Parish",9.342,NA,NA,14.458,NA,5.037
"Louisiana","Madison Parish",10.115,69.694,-1.911,11.328,4.939,1.256
"Louisiana","Morehouse Parish",NA,NA,NA,13.093,1.562,NA
"Louisiana","Natchitoches Parish",26.666,NA,NA,21.999,NA,2.532
"Louisiana","Orleans Parish",16.298,NA,NA,23.908,NA,-1.895
"Louisiana","Ouachita Parish",8.967,-0.708,11.928,5.224,-0.769,22.653
"Louisiana","Plaquemines Parish",1.947,64.395,-4.211,13.186,19.701,2.517
"Louisiana","Pointe Coupee Parish",4.758,NA,NA,26.378,NA,-1.313
"Louisiana","Rapides Parish",10.256,NA,NA,29.507,NA,NA
"Louisiana","Red River Parish",13.067,65.147,-3.228,16.208,-4.998,1.569
"Louisiana","Richland Parish",NA,NA,NA,NA,NA,NA
"Louisiana","Sabine Parish",16.867,NA,NA,19.023,13.113,5.665
"Louisiana","St. Bernard Parish",18.076,NA,NA,16.966,NA,16.059
"Louisiana","St. Charles Parish",9.508,NA,NA,9.377,NA,4.518
"Louisiana","St. Helena Parish",2.499,NA,NA,7.845,NA,0.638
"Louisiana","St. James Parish",NA,NA,NA,NA,NA,NA
"Louisiana","St. Landry Parish",12.393,NA,NA,34.623,NA,14.267
"Louisiana","St. Martin Parish",8.754,NA,NA,19.228,2.598,3.132
"Louisiana","St. Mary Parish",8.789,NA,-2.799,20.844,10.856,7.823
"Louisiana","St. Tammany Parish",7.381,16.322,NA,13.294,15.249,7.821
"Louisiana","Tangipahoa Parish",1.093,NA,NA,14.842,NA,6.592
"Louisiana","Terrebonne Parish",4.355,67.848,-1.837,6.982,18.144,2.175
"Louisiana","Union Parish",9.463,60.918,-1.658,15.754,11.371,0.507
"Louisiana","Vermilion Parish",9.196,11.144,-1.216,7.798,-8.155,-1.538
"Louisiana","Vernon Parish",14.423,NA,NA,15.202,NA,3.38
"Louisiana","Washington Parish",8.126,NA,NA,24.16,NA,3.234
"Louisiana","Webster Parish",5.568,NA,NA,13.166,NA,0.674
"Louisiana","West Carroll Parish",11.666,NA,NA,19.054,NA,-0.045
"Louisiana","West Feliciana Parish",17.713,NA,NA,20.8,10.524,3.211
"Louisiana","Winn Parish",9.236,NA,NA,17.19,14.999,0
"Maine","Androscoggin",-4.252,-25.49,-0.981,10.445,NA,2.226
"Maine","Aroostook",-0.568,22.807,-1.151,6.934,NA,-2.28
"Maine","Cumberland",2.352,16.489,-1.6,10.617,11.452,0.67
"Maine","Franklin",8.481,NA,NA,12.351,NA,1.053
"Maine","Hancock",3.317,12,NA,2.867,NA,0.64
"Maine","Kennebec",-2.478,-8,-0.877,16.449,NA,1.07
"Maine","Knox",2.743,NA,NA,3.59,NA,0.001
"Maine","Lincoln",-6.633,NA,NA,12.276,NA,1.044
"Maine","Oxford",-2.033,29.63,-1.178,3.663,NA,0.483
"Maine","Penobscot",-2.455,6.537,-0.726,10.038,9.489,-0.404
"Maine","Piscataquis",-3.175,NA,NA,20.721,NA,NA
"Maine","Sagadahoc",2.65,NA,NA,4.577,NA,-3.883
"Maine","Somerset",-3.999,NA,NA,14.112,NA,3.659
"Maine","Waldo",-5.025,NA,NA,7.188,NA,4.852
"Maine","Washington",-12.347,NA,NA,5.981,NA,-8.75
"Maine","York",-0.474,28.567,-1.016,13.698,21.489,1.639
"Maryland","Allegany",8.899,8.791,-0.071,8.766,5.265,7.256
"Maryland","Anne Arundel",4.732,16.154,-1.404,5.424,3.388,2.705
"Maryland","Baltimore",6.4055,3.712,0.879,0.178,-1.3245,2.3615
"Maryland","Calvert",-1.724,4,-1.836,6.198,NA,8.148
"Maryland","Caroline",1.489,NA,NA,8.333,NA,5.509
"Maryland","Carroll",-3.02,13.115,-0.992,7.37,NA,3.504
"Maryland","Cecil",5.724,6.891,-1.238,9.963,6.223,4.169
"Maryland","Charles",8.945,NA,-1.65,9.78,30.191,0.973
"Maryland","Dorchester",13.067,NA,NA,16.986,NA,2.63
"Maryland","Frederick",4.817,-12.626,-1.16,2.57,1.267,4.402
"Maryland","Garrett",2.96,NA,NA,1.806,-6.978,2.219
"Maryland","Harford",4.476,2.179,-1.875,7.502,26.999,3.532
"Maryland","Howard",-1.882,-12.791,-0.666,3.636,9.375,4.49
"Maryland","Kent",-0.959,NA,NA,3.466,NA,4
"Maryland","Montgomery",-1.049,-5.163,-0.489,1.179,-10.187,4.904
"Maryland","Prince George's",1.242,-2.15,-1.905,4.442,-4.283,3.94
"Maryland","Queen Anne's",6.295,NA,NA,7.895,NA,1.687
"Maryland","Somerset",-5.513,NA,NA,21.784,NA,0.001
"Maryland","St. Mary's",10.597,-6.942,-1.619,3.719,NA,9.59
"Maryland","Talbot",8.263,NA,NA,6.889,NA,1.868
"Maryland","Washington",-0.106,-1.965,-0.751,9.047,2.139,1.154
"Maryland","Wicomico",5.81,NA,-2.453,13.651,NA,2.447
"Maryland","Worcester",7.505,5.715,NA,11.979,NA,4.76
"Massachusetts","Barnstable",1.715,20.488,-0.91,5.587,16.982,2.373
"Massachusetts","Berkshire",-2.697,3.704,-0.293,6.341,-1.075,2.042
"Massachusetts","Bristol",1.206,4.405,-1.269,10.218,8.558,1.043
"Massachusetts","Dukes",-10.754,NA,NA,-15.384,NA,-8.507
"Massachusetts","Essex",-1.985,12.013,14.78,8.944,0.645,-1.227
"Massachusetts","Franklin",NA,NA,NA,4.836,2.691,19.133
"Massachusetts","Hampden",-2.388,11.835,7.127,13.433,0.741,-1.597
"Massachusetts","Hampshire",NA,13.406,-1.566,-0.487,NA,6.857
"Massachusetts","Middlesex",0.561,11.611,-1.323,5.352,11.436,3.278
"Massachusetts","Nantucket",-6.005,NA,NA,1.817,NA,NA
"Massachusetts","Norfolk",31.36,7.123,3.279,26.45,1.999,8.829
"Massachusetts","Plymouth",5.96,0.392,-1.339,-1.276,4.878,2.108
"Massachusetts","Suffolk",17.222,5.256,1.878,16.926,65.903,12.955
"Massachusetts","Worcester",9.848,-3.479,-1.566,-1.398,11.176,1.904
"Michigan","Alcona",NA,NA,NA,NA,NA,NA
"Michigan","Alger",NA,NA,NA,NA,NA,NA
"Michigan","Allegan",9.546,NA,-1.925,18.427,6.38,6.868
"Michigan","Alpena",8.981,NA,NA,12.988,NA,3.131
"Michigan","Antrim",3.738,NA,NA,10.126,NA,2.631
"Michigan","Arenac",15.28,NA,NA,15.577,NA,9.265
"Michigan","Baraga",NA,NA,NA,NA,NA,NA
"Michigan","Barry",9.832,NA,-2.09,6.599,NA,9.847
"Michigan","Bay",12.771,NA,-2.38,18.724,NA,1.639
"Michigan","Benzie",21.792,NA,NA,73.975,NA,5.263
"Michigan","Berrien",12.983,14.743,18.82,20.169,5.663,-3.131
"Michigan","Branch",NA,NA,NA,7.849,1.88,39.773
"Michigan","Calhoun",9.145,32.836,-2.839,17.31,14.001,6.482
"Michigan","Cass",8.572,NA,NA,18.474,NA,9.678
"Michigan","Charlevoix",-12.307,1.696,NA,0.004,NA,3.573
"Michigan","Cheboygan",11.622,NA,NA,17.389,NA,5.749
"Michigan","Chippewa",25.305,NA,NA,30.29,NA,3.806
"Michigan","Clare",17.576,NA,NA,20.794,NA,4.386
"Michigan","Clinton",5.704,NA,-3.607,20.941,33.784,2.292
"Michigan","Crawford",30.983,NA,NA,22.152,NA,10.206
"Michigan","Delta",10.044,NA,NA,26.27,NA,-0.949
"Michigan","Dickinson",2.529,NA,NA,11.42,NA,5.262
"Michigan","Eaton",9.966,NA,-2.218,21.722,NA,7.757
"Michigan","Emmet",3.866,NA,NA,13.212,NA,3.735
"Michigan","Genesee",9.104,21.702,47.265,16.166,2.884,-2.086
"Michigan","Gladwin",NA,NA,NA,9.709,3.798,44.445
"Michigan","Gogebic",NA,NA,NA,17.858,NA,5.879
"Michigan","Grand Traverse",5.42,44.182,-2.501,15.354,-7.546,5.735
"Michigan","Gratiot",7.89,NA,NA,14.695,NA,-1.423
"Michigan","Hillsdale",0.505,NA,NA,15.352,NA,5.697
"Michigan","Houghton",13.045,4.959,NA,15.23,NA,2.064
"Michigan","Huron",14.638,NA,NA,9.459,NA,3.746
"Michigan","Ingham",7.151,8.536,25.511,15.148,5.87,-2.191
"Michigan","Ionia",NA,12.243,-3.418,10.681,2.759,34.342
"Michigan","Iosco",5.001,NA,NA,10.704,NA,8.046
"Michigan","Iron",NA,NA,NA,8.039,NA,NA
"Michigan","Isabella",15.138,NA,-1.661,26.881,NA,5.335
"Michigan","Jackson",10.515,NA,-2.576,17.624,14.993,6.362
"Michigan","Kalamazoo",7.993,17.296,35.424,21.801,3.575,-2.249
"Michigan","Kalkaska",NA,NA,NA,11.879,2.776,24.207
"Michigan","Kent",3.514,13.287,20.627,15.588,4.934,-2.29
"Michigan","Lake",NA,NA,NA,3.224,NA,16.664
"Michigan","Lapeer",4.577,23.078,-2.259,22.984,NA,6.977
"Michigan","Leelanau",NA,NA,NA,28.809,NA,NA
"Michigan","Lenawee",3.012,NA,-2.555,11.213,NA,1.361
"Michigan","Livingston",-0.8,15.3,-2.355,13.765,NA,7.776
"Michigan","Luce",NA,NA,NA,8.692,NA,NA
"Michigan","Mackinac",NA,NA,NA,22.58,NA,NA
"Michigan","Macomb",8.891,16.105,26.517,12.219,7.856,-1.721
"Michigan","Manistee",NA,NA,NA,18.074,3.659,44.1
"Michigan","Marquette",2.958,-3.718,NA,11.134,NA,4.221
"Michigan","Mason",28.301,NA,NA,13.853,NA,3.082
"Michigan","Mecosta",17.984,NA,NA,27.706,NA,8.165
"Michigan","Menominee",18.543,NA,NA,11.562,NA,1.741
"Michigan","Midland",14.505,NA,-2.484,11.022,NA,4.678
"Michigan","Missaukee",NA,NA,NA,4.965,NA,NA
"Michigan","Monroe",1.55,7.907,22.432,14.061,2.216,-1.997
"Michigan","Montcalm",NA,NA,-2.604,11.248,12.58,24.722
"Michigan","Montmorency",11.541,NA,NA,30.659,NA,NA
"Michigan","Muskegon",7.779,42.409,-2.649,16.605,NA,6.721
"Michigan","Newaygo",16.815,15.367,NA,21.034,NA,4.378
"Michigan","Oakland",5.455,23.686,-1.945,9.73,20.963,6.87
"Michigan","Oceana",3.342,11.236,NA,19.829,NA,10.784
"Michigan","Ogemaw",11.365,NA,NA,15.225,NA,-1.409
"Michigan","Ontonagon",NA,NA,NA,NA,NA,NA
"Michigan","Osceola",23.815,NA,NA,19.993,NA,5.7
"Michigan","Oscoda",5.994,NA,NA,30.186,NA,NA
"Michigan","Otsego",13.84,NA,NA,19.397,NA,2.076
"Michigan","Ottawa",2.003,28.261,NA,12.379,6.077,-2.18
"Michigan","Presque Isle",NA,NA,NA,-2.121,NA,77.538
"Michigan","Roscommon",5.733,NA,NA,7.452,NA,16.089
"Michigan","Saginaw",8.807,NA,-2.518,16.155,1.917,1.568
"Michigan","Sanilac",13.616,NA,NA,5.004,NA,10.445
"Michigan","Schoolcraft",NA,NA,NA,NA,NA,NA
"Michigan","Shiawassee",10.24,NA,-2.721,20.855,NA,7.991
"Michigan","St. Clair",-0.645,15.96,-1.598,9.208,15.944,7.639
"Michigan","St. Joseph",5.758,NA,-1.416,21.07,NA,3.903
"Michigan","Tuscola",8.656,NA,NA,10.603,NA,1.042
"Michigan","Van Buren",8.899,NA,-2.463,13.995,NA,10.385
"Michigan","Washtenaw",-11.902,25.111,-1.914,13.629,10.323,-0.609
"Michigan","Wayne",6.947,41.261,17.783,13.475,6.805,-2.14
"Michigan","Wexford",NA,NA,NA,17.454,6.037,16.88
"Minnesota","Aitkin",-8.791,-37.681,NA,43.333,NA,-2.081
"Minnesota","Anoka",8.975,10.307,-1.13,7.229,18.922,7.031
"Minnesota","Becker",-3.971,NA,NA,11.272,NA,12.503
"Minnesota","Beltrami",10.523,10.526,NA,26.167,NA,3.791
"Minnesota","Benton",11.461,NA,NA,17.401,NA,9.375
"Minnesota","Big Stone",NA,NA,NA,NA,NA,NA
"Minnesota","Blue Earth",5.858,3.637,-0.959,6.348,NA,5.606
"Minnesota","Brown",-20.574,NA,NA,3.712,NA,8.863
"Minnesota","Carlton",7.042,NA,NA,9.286,NA,5.954
"Minnesota","Carver",2.537,3.189,-1.786,2.779,NA,6.978
"Minnesota","Cass",1.219,NA,NA,15.728,NA,5.436
"Minnesota","Chippewa",NA,NA,NA,14.586,NA,NA
"Minnesota","Chisago",3.39,NA,NA,5.719,NA,3.911
"Minnesota","Clay",25.509,NA,NA,12.326,NA,1.571
"Minnesota","Clearwater",NA,NA,NA,NA,NA,NA
"Minnesota","Cook",NA,NA,NA,24.651,NA,NA
"Minnesota","Cottonwood",NA,NA,NA,-1,NA,NA
"Minnesota","Crow Wing",-1.629,-5.172,-0.876,6.319,NA,0.003
"Minnesota","Dakota",5.303,-5.744,-1.349,6.84,5.31,6.696
"Minnesota","Dodge",-2.177,NA,NA,4.876,NA,-6.666
"Minnesota","Douglas",8.509,NA,NA,11.424,NA,4.844
"Minnesota","Faribault",-3.445,NA,NA,15.389,NA,NA
"Minnesota","Fillmore",-2.271,NA,NA,23.725,NA,-3.775
"Minnesota","Freeborn",7.715,NA,NA,21.25,7.268,0.783
"Minnesota","Goodhue",5.647,NA,NA,10.929,NA,6.492
"Minnesota","Grant",NA,NA,NA,NA,NA,NA
"Minnesota","Hennepin",6.687,9.689,-4.498,7.929,5.055,-1.127
"Minnesota","Houston",NA,NA,NA,15.653,NA,12.647
"Minnesota","Hubbard",29.168,NA,NA,11.936,NA,3.027
"Minnesota","Isanti",5.611,NA,NA,14.505,NA,6.339
"Minnesota","Itasca",22.395,NA,NA,10.161,NA,3.058
"Minnesota","Jackson",NA,NA,NA,NA,NA,NA
"Minnesota","Kanabec",-0.003,NA,NA,6.521,NA,-3.176
"Minnesota","Kandiyohi",3.958,NA,NA,7.602,NA,2.953
"Minnesota","Koochiching",-2.632,NA,NA,3.378,NA,NA
"Minnesota","Lake",NA,NA,NA,NA,NA,NA
"Minnesota","Le Sueur",12.22,86.038,NA,10.464,NA,NA
"Minnesota","Lincoln",NA,NA,NA,NA,NA,NA
"Minnesota","Lyon",-2.806,NA,NA,77.463,NA,3.657
"Minnesota","Mahnomen",NA,NA,NA,NA,NA,NA
"Minnesota","Marshall",3.671,NA,NA,9.746,NA,7.354
"Minnesota","Martin",NA,NA,NA,NA,NA,NA
"Minnesota","McLeod",NA,NA,NA,NA,NA,NA
"Minnesota","Meeker",21.496,NA,NA,21.186,NA,8.821
"Minnesota","Mille Lacs",-2.126,NA,NA,9.027,NA,7.2
"Minnesota","Morrison",-2.177,NA,NA,11.297,NA,8.893
"Minnesota","Mower",3.247,NA,NA,3.998,NA,3.332
"Minnesota","Murray",1.091,NA,NA,-1.257,NA,-0.034
"Minnesota","Nicollet",3.333,NA,NA,16.042,NA,-0.681
"Minnesota","Nobles",NA,NA,NA,NA,NA,NA
"Minnesota","Norman",5.315,NA,NA,6.242,NA,9.577
"Minnesota","Olmsted",19.207,NA,NA,10.923,NA,-11.954
"Minnesota","Otter Tail",NA,NA,NA,NA,NA,NA
"Minnesota","Pennington",17.568,3.506,-1.002,8.17,10.319,1.512
"Minnesota","Pine",-0.934,NA,NA,4.996,NA,1.885
"Minnesota","Pipestone",16.26,NA,NA,9.93,NA,NA
"Minnesota","Polk",5.579,NA,NA,14.515,NA,3.568
"Minnesota","Pope",2.065,NA,NA,20.368,NA,NA
"Minnesota","Ramsey",9.751,NA,NA,7.269,NA,-2.248
"Minnesota","Redwood",NA,NA,NA,5.356,NA,NA
"Minnesota","Renville",8.985,3.373,19.154,4.345,4.385,-1.248
"Minnesota","Rice",NA,NA,NA,NA,4.275,11.737
"Minnesota","Rock",NA,NA,NA,NA,NA,-8.726
"Minnesota","Roseau",6.225,14.045,-1.798,13.449,8.046,5.146
"Minnesota","Scott",NA,NA,NA,18.307,NA,NA
